DBSFG1, 04/13/24,INC,REP,E(WM0106) 00 2022-23 RWADA,F(WM0111) 00 2021 ACTUAL VALUATION/2022-23 RWADA,G(NO0090) 05 TR AR: 1.01-(.46*AV/RWADA WLTH RATIO),H(WM0126) 00 2022-23 RESIDENT PUB+NONPUB ENROLLMENT,I(WM0131) 00 2021 AV/2022-23 RES PUB+NONPUB ENRLMT,J(NO0091) 05 TRANS ENRL AR: 1.01-(.46*EWR),K(WM0184) 05 STATE SHARING RATIO (SSR),L(NO0094) 05 22-23 ENR/SQ MILE,M(NO0095) 05 TRANS SPARSTY ADJ:(21 - 22-23ENR/SQ MI)/317.88,"N(NO0075) 05 24-25 SEL TRANSP AID RATIO,.9 MAX,.065 MIN","O(NO0074) 00 TRANS NON-CAP EXP W/O SUMMR,S.3627FOR 24-25 AID",P(E10074) 00 TRANS SEC 3627 TOTAL EXPENDITURES,Q(E10037) 00 TRANS CAPITAL NEW BUS PURCHASE EXP,R(E10038) 00 TRANS CAPITAL NEW LEASE EXPENDITURE,S(E10036) 00 TRANS CAPITAL NEW EQUIPMENT EXPENDITURE,T(NO0040) 00 SUMMER TRANS NON-CAPITAL EXP FOR 24-25 AID,U(NO0106) 00 2024-25 TRANSP AID ON NON-CAPITAL EXPENDITURES,V(NO0079) 00 2024-25 TRANSP AID ON CAPITAL EXPENDITURES,"W(K20133) 00 2022-23 PUBLIC ENROLLMENT, ATTN, DUPLICATED",X(PK0155) 00 2023-24 MAX TPK AID,Y(PK0151) 00 2023-24 90M FED UPK EXP GRANT,Z(PK0153) 00 2023-24 15M SUFDPK EXP GRANT,AA(PK0162) 00 2023-24 100M UPK EXP GRANT,AB(PK0159) 00 2023-24 25M SUFDPK EXP GRANT,AC(PK0111) 00 2023-24 MAX SUFDPK AID(1415),AD(FL0006) 00 2023-24 MAX UPK AID,AE(CL0014) 00 2023-24 PAYABLE UPK AID,AF(FL0018) 05 3 YR. DIRECT CERTIFICATION AVERAGE
121502,ROXBURY,1,0,236,"2,264,040",0.007,218,"2,450,979",-0.210,0.189,2.642,0.057,0.295,"509,965",0,"25,189",0,"2,885",0,"150,440","8,282",221,0,0,0,0,0,0,"28,350","28,350",0.40355
121601,SIDNEY,1,0,"1,046","416,514",0.826,"1,039","419,320",0.802,0.872,12.169,0.027,0.900,"1,313,750",0,"197,111",0,434,"13,139","1,182,375","177,791","1,065",0,0,0,0,0,0,"463,383","364,084",0.5319
121701,STAMFORD,1,0,258,"869,577",0.625,265,"846,607",0.589,0.538,4.944,0.050,0.729,"486,438",0,"85,892",0,"10,492",0,"354,613","70,264",243,0,0,0,0,0,0,"39,199","39,199",0.50489
121702,S. KORTRIGHT,1,0,286,"1,028,902",0.555,282,"1,043,496",0.491,0.454,3.112,0.056,0.629,"820,150",0,"87,977",0,719,"14,989","515,874","55,790",312,0,0,0,0,0,0,"56,250","56,250",0.35555
121901,WALTON,1,0,820,"685,880",0.707,824,"682,550",0.671,0.684,4.725,0.051,0.900,"1,181,158",0,"7,882","295,294",0,0,"1,063,042","272,858",823,0,0,0,0,0,0,"298,435","298,435",0.49551
130200,BEACON,1,0,"2,531","1,056,821",0.542,"2,759","969,487",0.527,0.398,95.786,0.000,0.542,"3,985,028",0,"176,210",0,"3,409","99,362","2,159,885","97,353","2,487",0,0,0,"127,020",0,0,"635,651","635,651",0.35516
130502,DOVER,1,0,"1,380","670,248",0.714,"1,484","623,276",0.700,0.535,19.997,0.003,0.717,"2,892,689",0,0,0,"1,064",0,"2,074,058",763,"1,326",0,"232,609",0,"200,776",0,0,"296,536","296,536",0.42847
130801,HYDE PARK,1,0,"3,441","861,602",0.629,"3,619","819,224",0.602,0.476,47.232,0.000,0.629,"7,328,126",0,"438,547",0,"26,090","208,950","4,609,391","292,257","3,354",0,0,0,"156,721",0,"1,462,768","156,721",0,0.39908
131101,NORTHEAST,1,0,623,"2,372,234",-0.041,652,"2,266,720",-0.119,0.108,7.421,0.042,0.178,"1,509,403",0,"30,637",0,0,0,"268,674","5,453",615,0,0,0,"108,000",0,0,"185,002","160,872",0.46717
131201,PAWLING,1,0,"1,112","1,129,218",0.510,"1,140","1,101,483",0.462,0.313,20.268,0.002,0.512,"2,626,345",0,"309,679",0,"35,367","29,770","1,344,689","176,664","1,057",0,"129,600",0,"108,000",0,0,"216,000","64,800",0.2418
131301,PINE PLAINS,1,0,803,"2,375,917",-0.042,858,"2,223,615",-0.097,0.009,5.603,0.048,0.065,"2,929,558",0,"174,463",0,0,"57,057","190,421","11,340",794,0,"108,000",0,"145,800",0,0,"145,800","145,800",0.36636
131500,POUGHKEEPSIE,1,0,"3,792","520,690",0.780,"4,354","453,481",0.785,0.783,687.202,0.000,0.900,"5,358,000",0,"22,317",0,"9,443",0,"4,822,200","28,584","3,904",0,"1,391,076","840,000",0,0,0,"796,411","796,411",0.74765
131601,ARLINGTON,1,0,"8,030","765,288",0.671,"8,329","737,815",0.643,0.488,66.379,0.000,0.671,"16,928,603",0,"1,861,278",0,"56,630",0,"11,359,093","1,286,916","7,784",0,"1,036,800",0,"1,208,099",0,0,"1,631,380",0,0.2511
131602,SPACKENKILL,1,0,"1,637","599,582",0.745,"1,544","635,697",0.694,0.570,215.833,0.000,0.745,"2,282,852",0,"76,970",0,"1,489",0,"1,700,725","58,452","1,554",0,"162,780",0,"133,644",0,0,"273,562","114,513",0.19008
131701,RED HOOK,1,0,"1,633","1,030,165",0.554,"1,629","1,032,694",0.496,0.361,24.004,0.000,0.554,"3,546,917",0,"267,714",0,"6,625",0,"1,964,992","151,984","1,562",0,"124,200",0,"118,800",0,0,"226,800","37,800",0.20871
131801,RHINEBECK,1,0,976,"2,320,679",-0.018,977,"2,318,303",-0.145,0.000,15.272,0.018,0.065,"2,324,888",0,0,0,0,"10,851","151,118",0,945,0,0,0,"140,400",0,0,"318,600",0,0.18987
132101,WAPPINGERS,1,0,"10,599","948,705",0.590,"11,156","901,338",0.562,0.455,108.583,0.000,0.590,"20,065,429",0,"1,800,980",0,"21,719","131,597","11,838,603","1,075,392","10,250",0,"1,225,800",0,"273,922","1,495,000",0,"932,722","303,675",0.23405
132201,MILLBROOK,1,0,805,"2,054,321",0.100,943,"1,753,689",0.137,0.055,10.178,0.034,0.171,"1,827,404",0,0,0,0,"10,830","312,486",0,808,0,"140,400",0,"140,400",0,0,"140,400","16,199",0.28501
140101,ALDEN,1,0,"1,569","691,470",0.704,"1,574","689,273",0.667,0.532,26.580,0.000,0.704,"2,286,161",0,"373,814",0,"14,210",0,"1,609,457","273,169","1,500",0,"256,968",0,0,0,0,"163,404","163,404",0.22943
140201,AMHERST,1,0,"3,027","684,916",0.707,"3,494","593,372",0.715,0.462,568.573,0.000,0.715,"3,049,834",0,0,0,0,0,"2,180,631",0,"2,902",0,0,0,0,0,0,"755,955","699,054",0.32528
140203,WILLIAMSVILLE,1,0,"10,139","840,857",0.638,"10,701","796,696",0.614,0.398,233.907,0.000,0.638,"9,875,075",0,0,0,"1,054",0,"6,300,298",672,"9,586",0,"1,290,600",0,"783,000",0,0,"1,622,631","1,622,631",0.16971
140207,SWEET HOME,1,0,"3,510","878,936",0.621,"3,833","804,870",0.610,0.479,248.493,0.000,0.621,"6,878,902",0,"294,913",0,"4,609","107,085","4,271,798","186,003","3,504",0,0,0,0,"540,000",0,"710,100","710,100",0.4638
140301,EAST AURORA,1,0,"1,753","1,025,337",0.556,"1,838","977,919",0.523,0.355,51.557,0.000,0.556,"2,107,604",0,0,0,0,0,"1,171,828",0,"1,660",0,"248,400",0,"221,400",0,0,"351,000","183,601",0.13033
140600,BUFFALO,1,1,"38,665","342,751",0.859,"42,003","315,512",0.854,0.900,930.380,0.000,0.900,"64,373,256",0,0,0,"7,948",0,"57,935,930","7,153","38,341",0,0,0,0,"2,500,000","2,619,685","13,974,542","13,974,542",0.82736
140701,CHEEKTOWAGA,1,0,"2,332","774,243",0.667,"2,554","706,944",0.659,0.575,228.264,0.000,0.726,"8,319,492",0,0,0,0,"136,529","6,039,951",0,"2,313",0,0,0,0,0,"740,200","514,120","514,120",0.6209
140702,MARYVALE,1,0,"2,208","671,572",0.713,"2,316","640,255",0.692,0.619,411.898,0.000,0.781,"4,491,003",0,0,0,0,0,"3,507,473",0,"2,167",0,0,0,0,0,0,"445,942","445,942",0.473
140703,CLEVELAND HILL,1,0,"1,405","495,645",0.791,"1,491","467,057",0.778,0.715,534.583,0.000,0.900,"2,265,768",0,0,0,0,"30,041","2,039,191",0,"1,368",0,"232,464",0,0,0,0,"295,899","295,899",0.54558
140707,DEPEW,1,0,"1,872","601,526",0.744,"1,945","578,950",0.722,0.621,349.490,0.000,0.784,"2,834,853",0,"335,526",0,"34,460",0,"2,222,525","290,069","1,817",0,0,0,"145,158",0,0,"604,316","463,776",0.39647
140709,SLOAN,1,0,"1,324","545,341",0.769,"1,456","495,901",0.763,0.701,427.056,0.000,0.885,"2,335,439",0,0,0,0,0,"2,066,864",0,"1,329",0,0,0,"174,795",0,0,"506,476","234,341",0.53917
140801,CLARENCE,1,0,"4,306","960,415",0.585,"4,638","891,666",0.567,0.318,68.939,0.000,0.585,"5,978,615",0,"765,555",0,"12,938","46,074","3,497,490","455,418","4,099",0,"486,000",0,"680,400",0,0,"923,400","863,997",0.14472
141101,SPRINGVILLE-GR,1,0,"1,628","712,242",0.695,"1,660","698,512",0.663,0.538,11.240,0.030,0.725,"2,968,527",0,"498,222",0,"16,362",0,"2,152,182","373,073","1,581",0,0,0,0,0,0,"361,504","361,504",0.30944
141201,EDEN,1,0,"1,275","735,862",0.684,"1,328","706,494",0.659,0.506,18.422,0.008,0.692,"2,635,354",0,"397,034",0,"11,409",0,"1,823,665","282,643","1,241",0,0,0,0,"257,328",0,"248,696","248,696",0.22093
141301,IROQUOIS,1,0,"2,106","1,094,313",0.526,"2,186","1,054,265",0.486,0.372,25.403,0.000,0.526,"2,978,538",0,"396,030",0,"2,179","8,871","1,566,711","209,458","2,028",0,"205,200",0,"248,400",0,0,"394,200","86,400",0.16914
141401,EVANS-BRANT,1,0,"2,154","618,102",0.737,"2,210","602,440",0.711,0.656,37.085,0.000,0.828,"3,582,371",0,"397,177",0,"32,020","25,432","2,966,203","355,375","2,100",0,0,0,0,0,0,"524,681","497,067",0.43195
141501,GRAND ISLAND,1,0,"2,863","782,573",0.664,"3,149","711,498",0.656,0.442,98.869,0.000,0.664,"3,754,234",0,"448,970",0,"1,401",0,"2,492,811","299,046","2,815",0,"367,200",0,"405,000",0,0,"623,823","623,823",0.19914
141601,HAMBURG,1,0,"3,430","703,910",0.699,"3,495","690,818",0.666,0.520,118.723,0.000,0.699,"4,581,986",0,0,0,0,0,"3,202,808",0,"3,237",0,0,0,0,0,0,"710,705","642,313",0.18723
141604,FRONTIER,1,0,"4,692","750,372",0.678,"4,977","707,403",0.658,0.522,187.045,0.000,0.678,"6,142,456",0,"639,566",0,"13,169",0,"4,164,585","442,554","4,548",0,"360,360",0,"172,608",0,0,"680,177","680,177",0.28427
141701,HOLLAND,1,0,766,"881,788",0.620,806,"838,026",0.593,0.463,9.327,0.036,0.656,"1,441,858",0,"231,922",0,"8,185","7,109","945,859","157,510",750,0,0,0,0,0,0,"205,725","205,725",0.28298
141800,LACKAWANNA,1,0,"2,617","294,927",0.880,"2,945","262,080",0.880,0.900,398.014,0.000,0.900,"4,228,097",0,0,0,0,0,"3,805,287",0,"2,566",0,0,0,0,0,0,"2,004,182","1,828,104",0.78164
141901,LANCASTER,1,0,"5,689","726,093",0.689,"5,902","699,889",0.662,0.506,158.982,0.000,0.689,"9,685,356",0,"917,913",0,"24,692","11,935","6,673,210","649,455","5,410",0,"658,800",0,0,0,0,"340,200","340,200",0.19173
142101,AKRON,1,0,"1,311","574,905",0.756,"1,306","577,106",0.723,0.617,15.359,0.017,0.796,"2,010,273",0,"317,056",0,"3,204","23,323","1,600,177","254,927","1,239",0,0,0,"154,014",0,0,"334,172","334,172",0.33067
142201,NORTH COLLINS,1,0,568,"693,052",0.704,574,"685,808",0.669,0.612,9.604,0.035,0.807,"1,215,846",0,"164,146",0,0,0,"981,188","132,466",550,0,0,0,0,"271,932",0,"81,245","81,245",0.35361
142301,ORCHARD PARK,1,0,"5,015","855,950",0.631,"5,236","819,822",0.602,0.399,94.211,0.000,0.631,"5,592,487",0,"903,355",0,"12,206",0,"3,528,859","577,719","4,691",0,"642,600",0,"410,400",0,0,"815,400","815,400",0.13346
142500,TONAWANDA,1,0,"1,735","511,225",0.784,"1,820","487,349",0.768,0.695,460.808,0.000,0.877,"1,192,159",0,0,0,0,0,"1,045,523",0,"1,699",0,0,0,0,0,0,"407,834","258,293",0.44349
142601,KENMORE,1,0,"6,816","736,915",0.684,"7,839","640,746",0.691,0.512,387.873,0.000,0.691,"7,280,968",0,"1,141,969",0,"22,901","237,250","5,031,149","804,925","6,685",0,"1,034,456",0,"514,412",0,0,"1,448,317","1,448,317",0.4097
142801,WEST SENECA,1,0,"6,229","677,024",0.711,"6,710","628,492",0.698,0.568,260.262,0.000,0.717,"7,471,866",0,"454,828",0,"2,551",0,"5,357,328","327,941","6,093",0,0,0,0,0,0,"1,265,192","1,054,322",0.32622
150203,CROWN POINT,1,0,315,"543,691",0.770,317,"540,261",0.741,0.828,3.611,0.054,0.900,"539,375",0,"40,745","71,753","2,518","12,638","485,438","103,514",314,0,0,0,0,0,0,"66,424","66,424",0.34158
150601,KEENE,1,0,144,"3,952,650",-0.742,132,"4,311,982",-1.138,0.000,1.094,0.062,0.065,"327,753",0,"88,362",0,284,0,"21,304","5,762",170,0,0,0,0,0,0,"13,500","13,500",0.19385
150801,MINERVA,1,0,121,"2,821,428",-0.240,115,"2,968,633",-0.468,0.159,0.735,0.063,0.263,"227,181",0,"30,372","1,563","7,027","2,980","59,749","10,247",119,0,0,0,0,0,0,"24,300","10,799",0.55586
150901,MORIAH,1,0,695,"350,803",0.855,680,"358,542",0.832,0.900,9.515,0.036,0.900,"749,577",0,"168,404",0,688,0,"674,619","152,183",681,0,0,0,0,0,0,"395,822","395,822",0.48217
151001,NEWCOMB,0,0,62,"5,424,368",-1.394,49,"6,863,487",-2.409,0.000,0.228,0.065,0.065,"216,806",0,"31,376",0,0,"1,375","14,092","2,039",53,0,0,0,0,0,0,"2,700","2,700",0.27956
151102,LAKE PLACID,1,0,548,"4,436,568",-0.956,602,"4,038,603",-1.002,0.000,3.039,0.056,0.065,"1,060,678",0,0,0,"26,494",80,"68,944","1,722",541,0,0,0,"226,800",0,"405,000","226,800",0,0.31047
151401,SCHROON LAKE,1,0,243,"3,446,616",-0.517,216,"3,877,443",-0.922,0.037,0.688,0.063,0.109,"403,954",0,"55,498",0,0,"10,198","44,031","6,049",227,0,0,0,0,0,0,0,0,0.45766
151501,TICONDEROGA,1,0,733,"1,618,837",0.293,743,"1,597,049",0.215,0.394,4.869,0.050,0.547,"711,383",0,"91,529","12,732",271,"11,343","389,127","57,179",704,0,"108,000",0,0,0,0,"81,000","81,000",0.46469
151701,WILLSBORO,1,0,252,"1,840,672",0.195,253,"1,833,396",0.097,0.336,2.232,0.059,0.483,"414,416",0,"24,865",0,0,471,"200,163","12,010",242,0,0,0,0,0,0,"25,138","25,138",0.44357
151801,BOQUET VALLEY,1,1,372,"1,472,520",0.358,371,"1,476,489",0.275,0.394,1.562,0.061,0.558,"585,109",0,"179,246",0,0,0,"326,491","100,019",381,0,0,0,0,0,0,"275,680","143,495",0.41052
160101,TUPPER LAKE,1,0,736,"874,787",0.623,724,"889,286",0.568,0.572,2.447,0.058,0.780,"517,995",0,"162,216",0,"3,315","12,048","404,036","129,114",719,0,0,0,0,0,0,"243,910",0,0.36594
160801,CHATEAUGAY,1,0,484,"479,220",0.798,462,"502,040",0.761,0.833,3.933,0.053,0.900,"617,020",0,"23,487","84,901","1,994",0,"555,318","99,344",496,0,0,0,0,0,0,"264,663","264,663",0.43375
161201,SALMON RIVER,1,0,"1,310","175,622",0.933,"1,298","177,246",0.923,0.900,10.306,0.033,0.900,"920,857",0,"469,954",0,"3,102","69,386","828,771","425,750","1,319",0,0,0,0,0,0,"493,387","309,111",0.53176
161401,SARANAC LAKE,1,0,"1,132","2,070,534",0.093,"1,177","1,991,371",0.018,0.208,1.563,0.061,0.323,"1,484,793",0,"272,780",0,"13,105",0,"479,588","92,341","1,070",0,"108,000",0,"108,000",0,0,"245,700","245,700",0.37801
161501,MALONE,1,0,"2,248","402,311",0.832,"2,149","420,845",0.801,0.897,5.839,0.047,0.900,"2,418,305",0,"596,283",0,"18,843",0,"2,176,475","553,613","2,125",0,0,0,0,0,0,"755,861","755,861",0.46333
161601,BRUSHTON MOIRA,1,0,749,"272,281",0.890,705,"289,274",0.867,0.900,6.681,0.045,0.900,"1,182,921",0,"237,601",0,"2,622",0,"1,064,629","216,201",741,0,0,"150,000",0,0,0,"347,429","347,429",0.51335
161801,ST REGIS FALLS,1,0,227,"756,858",0.675,235,"731,093",0.647,0.610,0.793,0.063,0.833,"456,904",0,"78,863",0,"12,048",0,"380,601","75,729",220,0,0,0,0,0,0,"41,103","41,103",0.50936
170301,WHEELERVILLE,1,0,124,"2,260,179",0.009,123,"2,278,554",-0.125,0.185,1.918,0.060,0.293,"448,805",0,"23,272",0,"4,861",0,"131,500","8,243",108,0,0,0,0,0,0,0,0,0.48563
170500,GLOVERSVILLE,1,0,"2,425","293,437",0.881,"2,555","278,507",0.872,0.900,27.338,0.000,0.900,"4,063,904",0,"334,452",0,0,0,"3,657,514","301,007","2,442",0,0,0,0,0,"1,045,568","499,334","332,890",0.69073
170600,JOHNSTOWN,1,0,"1,519","430,149",0.820,"1,465","446,004",0.788,0.789,31.550,0.000,0.900,"2,992,629",0,"200,631",0,0,0,"2,693,366","180,568","1,441",0,0,"180,000","186,185",0,0,"462,780","297,502",0.43559
170801,MAYFIELD,1,0,847,"665,381",0.716,828,"680,650",0.671,0.617,15.149,0.018,0.797,"1,014,495",0,"205,078",0,"1,228","16,657","808,553","164,426",805,0,0,0,"161,376",0,0,"289,632","274,388",0.42862
170901,NORTHVILLE,1,0,390,"1,517,085",0.338,359,"1,648,087",0.189,0.387,2.831,0.057,0.545,"683,178",0,"118,127",0,"1,730",0,"372,332","65,322",425,0,0,0,0,"150,000",0,"48,600","48,600",0.42787
171102,BROADALBIN-PER,1,0,"1,664","610,242",0.740,"1,575","644,726",0.689,0.613,17.835,0.009,0.783,"2,652,597",0,"495,999",0,"2,246",0,"2,076,983","390,126","1,622",0,0,0,"309,950",0,"596,830","476,714","167,207",0.37468
180202,ALEXANDER,1,0,724,"461,197",0.806,714,"467,656",0.778,0.751,8.883,0.038,0.900,"1,167,287",0,"153,751",0,"6,850",0,"1,050,558","144,541",710,0,0,0,0,0,0,"273,896","273,896",0.31754
180300,BATAVIA,1,0,"2,068","488,879",0.794,"2,329","434,092",0.794,0.696,80.010,0.000,0.879,"1,650,012",0,0,0,0,0,"1,450,361",0,"2,071",0,0,0,"228,542","200,000",0,"901,261","658,308",0.53206
180701,BYRON BERGEN,1,0,856,"474,151",0.801,837,"484,914",0.769,0.672,10.755,0.032,0.880,"1,417,281",0,"286,877",0,"8,890","35,447","1,247,207","260,275",821,0,0,0,0,0,0,"256,268","201,654",0.30262
180901,ELBA,1,0,384,"427,832",0.821,398,"412,782",0.805,0.668,8.757,0.038,0.881,"603,250",0,"84,974",0,"9,311","5,567","531,463","83,065",379,0,0,0,0,"117,760",0,"60,827","60,827",0.2962
181001,LE ROY,1,0,"1,170","408,397",0.830,"1,198","398,852",0.812,0.771,22.541,0.000,0.900,"1,574,647",0,"267,718",0,"18,140","23,195","1,417,182","257,272","1,123",0,"218,372",0,"179,941",0,0,"264,941","264,941",0.34158
181101,OAKFIELD ALABA,1,0,730,"379,456",0.843,689,"402,036",0.810,0.823,10.023,0.034,0.900,"1,286,369",0,"210,793",0,"3,864","16,709","1,157,732","193,191",706,0,0,0,0,0,0,"343,317","343,317",0.33808
181201,PAVILION,1,0,599,"508,841",0.785,609,"500,486",0.761,0.690,7.825,0.041,0.900,"1,001,447",0,"214,477",0,"25,235","23,305","901,302","215,741",604,0,0,0,0,0,0,"292,448","292,448",0.30264
181302,PEMBROKE,1,0,882,"567,203",0.759,869,"575,689",0.724,0.668,12.179,0.027,0.870,"1,712,852",0,"377,403",0,"1,223",0,"1,490,181","329,405",860,0,0,0,0,"307,615",0,"195,381","195,381",0.36187
190301,CAIRO-DURHAM,1,0,"1,048","1,058,607",0.541,"1,081","1,026,291",0.499,0.477,8.838,0.038,0.640,"2,380,974",0,"429,479",0,"6,154","27,440","1,523,823","278,805","1,036",0,"195,520",0,0,0,0,"61,824","61,824",0.52132
190401,CATSKILL,1,0,"1,266","1,063,142",0.539,"1,307","1,029,792",0.498,0.452,16.746,0.013,0.583,"2,925,501",0,0,0,0,0,"1,705,567",0,"1,249",0,"203,360",0,"147,982",0,0,"262,989","262,989",0.49988
190501,COXSACKIE ATHE,1,0,"1,155","966,837",0.582,"1,181","945,552",0.539,0.444,17.137,0.012,0.594,"2,234,363",0,0,0,0,"27,123","1,327,212",0,"1,121",0,"120,164","360,000",0,0,0,"109,084",0,0.38339
190701,GREENVILLE,1,0,"1,081","809,844",0.652,"1,087","805,374",0.609,0.525,7.865,0.041,0.704,"1,928,944",0,"417,287",0,"13,803","85,148","1,357,977","303,487","1,068",0,"171,626",0,0,0,0,"110,592","110,592",0.30427
190901,HUNTER TANNERS,1,0,318,"3,738,240",-0.646,384,"3,095,730",-0.532,0.000,1.858,0.060,0.065,"708,970",0,"144,079",0,"1,717","11,495","46,083","9,477",325,0,0,0,0,0,0,"45,900","45,900",0.45803
191401,WINDHAM ASHLAN,1,0,288,"4,675,052",-1.062,291,"4,626,856",-1.295,0.000,2.928,0.056,0.065,"734,314",0,"76,367",0,"17,702",0,"47,730","6,114",283,0,0,0,0,0,0,"108,000",0,0.49402
200401,INDIAN LAKE,1,0,122,"5,452,391",-1.406,119,"5,589,846",-1.774,0.000,0.452,0.064,0.065,"357,145",0,"60,269",0,0,0,"23,214","3,917",120,0,0,0,0,0,0,0,0,0.39743
200601,LAKE PLEASANT,1,0,70,"6,559,563",-1.897,68,"6,752,491",-2.354,0.000,0.361,0.064,0.065,"437,926",0,"64,831",0,54,0,"28,465","4,218",71,0,0,0,0,0,0,"18,900",0,0.23849
200701,LONG LAKE,1,0,60,"10,068,914",-3.453,52,"11,617,978",-4.778,0.000,0.144,0.065,0.065,"58,613",0,"7,407",0,145,0,"3,810",491,56,0,0,0,0,0,0,0,0,0.41538
200901,WELLS,1,0,130,"3,270,862",-0.439,108,"3,937,148",-0.951,0.069,0.478,0.064,0.151,"326,994",0,"61,881",0,0,0,"49,376","9,344",130,0,0,0,0,0,0,0,0,0.34418
210302,WEST CANADA VA,1,0,656,"487,630",0.795,621,"515,113",0.754,0.709,5.582,0.048,0.900,"1,484,738",0,"323,896",0,"2,557","38,708","1,336,264","293,808",625,0,0,0,0,0,0,"268,401","268,401",0.38569
210402,FRANKFORT-SCHU,1,0,782,"538,000",0.772,824,"510,578",0.756,0.593,20.326,0.002,0.774,"1,372,976",0,0,0,0,"31,976","1,062,683",0,854,0,"141,940",0,0,0,0,"111,626","111,626",0.41678
210601,HERKIMER,1,0,"1,083","374,397",0.845,"1,127","359,780",0.832,0.872,44.317,0.000,0.900,"1,737,081",0,0,0,"3,617","34,583","1,563,373","3,255","1,104","133,576","185,380",0,"418,017",0,0,"477,781","477,781",0.59761
210800,LITTLE FALLS,1,0,984,"358,317",0.852,981,"359,413",0.832,0.847,19.788,0.003,0.900,"1,410,394",0,"72,899",0,"2,073",0,"1,269,355","67,475","1,077",0,0,0,0,0,0,"365,790","165,355",0.48658
211003,DOLGEVILLE,1,0,744,"499,334",0.789,747,"497,328",0.763,0.832,4.297,0.052,0.900,"913,610",0,"161,071",0,"1,816","13,610","822,249","146,598",796,"143,745","234,586",0,"274,635",0,0,"274,635","183,090",0.50978
211103,POLAND,1,0,541,"1,000,981",0.567,502,"1,078,746",0.473,0.514,1.059,0.062,0.711,"1,162,360",0,"187,637",0,"3,138",0,"826,438","135,641",506,0,0,0,0,0,0,"149,078","149,078",0.44627
211701,VAN HORNSVILLE,1,0,170,"699,867",0.700,160,"743,608",0.640,0.553,2.640,0.057,0.757,"420,951",0,"154,201",0,0,0,"318,660","116,730",176,"117,296",0,0,"187,964",0,0,"187,964","84,583",0.48844
211901,TOWN OF WEBB,1,0,207,"10,444,176",-3.619,204,"10,597,766",-4.270,0.000,0.481,0.064,0.065,"500,516",0,"86,144",0,"14,215",0,"32,534","6,523",238,0,0,0,"108,000",0,0,"108,000","48,600",0.38671
212001,MT MARKHAM CSD,1,0,"1,091","400,309",0.833,"1,026","425,669",0.798,0.839,7.518,0.042,0.900,"1,878,072",0,"290,057",0,356,0,"1,690,265","261,372","1,047",0,0,0,0,0,0,"413,905","413,905",0.47319
212101,CENTRAL VALLEY,1,1,"2,103","255,923",0.897,"2,054","262,028",0.880,0.900,38.517,0.000,0.900,"2,081,708",0,"176,912",0,0,0,"1,873,537","159,221","2,053","52,401",0,0,0,0,0,"1,372,241","852,326",0.51281
220101,S. JEFFERSON,1,0,"1,837","396,612",0.835,"1,799","404,990",0.809,0.863,7.934,0.041,0.900,"2,284,463",0,"691,695",0,"10,068","45,638","2,056,017","631,587","1,754",0,0,0,0,0,0,"507,421","389,628",0.35481
220202,ALEXANDRIA,1,0,450,"1,480,175",0.355,431,"1,545,427",0.241,0.368,5.382,0.049,0.513,"980,836",0,"203,949",0,"3,644",0,"503,169","106,495",446,0,0,0,0,"151,400",0,"48,735","48,735",0.43326
220301,INDIAN RIVER,1,0,"3,343","249,586",0.900,"3,524","236,767",0.893,0.900,12.336,0.027,0.900,"5,961,581",0,"1,486,835","38,241","107,346","68,966","5,365,423","1,469,180","3,495",0,0,0,0,0,0,"1,837,892","1,508,008",0.21952
220401,GENERAL BROWN,1,0,"1,391","592,539",0.748,"1,414","582,901",0.720,0.699,16.376,0.014,0.896,"1,285,000",0,"255,128",0,0,"26,671","1,151,360","228,595","1,364",0,0,0,"155,298",0,0,"379,484","173,477",0.38399
220701,THOUSAND ISLAN,1,0,859,"1,341,766",0.416,829,"1,390,322",0.318,0.394,3.597,0.054,0.551,"1,324,445",0,"362,548",0,"15,575",0,"729,769","208,346",840,0,"109,760","360,000",0,0,0,0,0,0.36741
220909,BELLEVILLE-HEN,1,0,497,"1,089,601",0.527,484,"1,118,867",0.453,0.477,5.031,0.050,0.652,"711,956",0,"177,272",0,0,"15,106","464,195","115,581",483,0,0,0,0,0,0,"107,310","107,310",0.44409
221001,SACKETS HARBOR,1,0,399,"918,449",0.603,384,"954,326",0.535,0.474,10.028,0.034,0.637,"462,736",0,"126,520",0,"2,276","4,362","294,763","82,043",415,0,0,0,0,0,0,"113,616","113,616",0.29348
221301,LYME,1,0,339,"1,240,436",0.461,326,"1,289,902",0.368,0.441,5.457,0.048,0.604,"505,776",0,"81,844",0,"26,340",0,"305,489","65,343",326,0,0,0,0,0,0,"35,649","35,649",0.44654
221401,LA FARGEVILLE,1,0,473,"989,696",0.572,469,"998,137",0.513,0.533,4.808,0.050,0.723,"498,193",0,"152,093",0,"7,120","11,830","360,194","115,111",471,0,0,0,0,0,0,"77,943","77,943",0.48757
222000,WATERTOWN,1,0,"3,861","436,530",0.817,"4,208","400,533",0.811,0.855,135.571,0.000,0.900,"3,286,488",0,0,0,0,0,"2,957,839",0,"3,969",0,0,0,"263,228",0,0,"3,833,768","3,550,431",0.57988
222201,CARTHAGE,1,0,"2,937","305,298",0.875,"3,044","294,566",0.864,0.900,15.365,0.017,0.900,"5,027,344",0,"1,450,308",0,0,"109,554","4,524,610","1,305,277","2,910",0,0,0,"593,888",0,0,"1,906,121","756,139",0.31838
